direction,year,month,day,class,class_count
SIB,20,1,8,4,379
SIB,20,7,2,7,220
SIB,20,4,8,10,37
SIB,20,10,24,10,86
SIB,20,6,17,13,69
SIB,20,9,29,1,436
SIB,20,12,21,4,85
SIB,20,5,12,11,63
SIB,20,4,28,7,55
SIB,20,5,17,6,71
SIB,20,2,20,7,194
SIB,20,2,6,11,66
SIB,20,9,27,7,44
SIB,20,4,23,5,1430
SIB,20,5,15,5,1327
SIB,20,3,9,1,1415
SIB,20,7,31,9,1050
SIB,20,10,7,8,553
SIB,20,7,18,6,446
SIB,20,5,14,7,161
SIB,20,10,12,4,57
SIB,20,9,3,10,147
SIB,20,2,14,11,56
SIB,20,4,24,2,30398
SIB,20,8,25,6,1164
SIB,20,2,13,6,1002
SIB,20,8,18,3,8234
SIB,20,12,8,2,41201
SIB,20,2,5,11,74
SIB,20,11,10,3,7472
SIB,20,3,10,1,937
SIB,20,6,22,7,291
SIB,20,6,22,5,1702
SIB,20,7,21,11,72
SIB,20,5,7,12,76
SIB,20,3,19,5,1942
SIB,20,9,4,6,1000
SIB,20,3,26,6,683
SIB,20,11,7,9,572
SIB,20,8,9,6,202
SIB,20,9,21,6,896
SIB,20,2,16,9,236
SIB,20,7,6,8,333
SIB,20,7,31,10,144
SIB,20,2,10,4,370
SIB,20,12,4,8,413
SIB,20,3,28,4,54
SIB,20,5,4,10,62
SIB,20,7,28,2,35399
SIB,20,10,27,2,39971
SIB,20,11,18,2,42774
SIB,20,8,21,7,224
SIB,20,10,9,3,7514
SIB,20,5,8,3,6069
SIB,20,10,9,10,259
SIB,20,10,22,3,7010
SIB,20,6,4,6,819
SIB,20,1,4,4,277
SIB,20,11,4,4,265
SIB,20,2,17,11,51
SIB,20,12,14,8,114
SIB,20,6,17,4,204
SIB,20,6,10,8,481
SIB,20,6,29,9,1028
SIB,20,6,6,6,219
SIB,20,4,19,1,16
SIB,20,8,17,10,122
SIB,20,7,30,10,182
SIB,20,8,21,10,145
SIB,20,9,28,4,154
SIB,20,8,4,10,59
SIB,20,10,2,4,228
SIB,20,7,2,2,44421
SIB,20,6,26,4,176
SIB,20,5,14,2,41004
SIB,20,12,24,2,44280
SIB,20,2,21,4,457
SIB,20,6,16,5,1791
SIB,20,6,5,9,1077
SIB,20,5,21,8,551
SIB,20,7,3,9,787
SIB,20,2,21,6,1029
SIB,20,10,4,8,174
SIB,20,10,18,9,257
SIB,20,1,12,8,139
SIB,20,8,21,12,11
SIB,20,8,6,10,132
SIB,20,9,24,11,59
SIB,20,12,9,7,63
SIB,20,4,15,11,57
SIB,20,8,12,10,192
SIB,20,3,14,1,121
SIB,20,12,13,4,38
SIB,20,9,16,10,161
SIB,20,10,14,10,97
SIB,20,1,17,2,44890
SIB,20,2,7,2,47192
SIB,20,3,11,3,8699
SIB,20,6,9,2,44684
SIB,20,3,19,3,7250
SIB,20,9,8,1,900
SIB,20,10,13,3,5182
SIB,20,11,25,6,1150
SIB,20,8,13,9,1093
SIB,20,11,20,4,256
SIB,20,10,7,5,1845
SIB,20,4,2,8,422
SIB,20,9,26,1,395
SIB,20,10,2,12,28
SIB,20,5,13,8,573
SIB,20,7,17,6,924
SIB,20,6,18,8,489
SIB,20,11,7,10,82
SIB,20,5,17,10,46
SIB,20,1,29,7,344
SIB,20,8,31,10,102
SIB,20,3,24,11,63
SIB,20,6,27,10,161
SIB,20,7,13,12,71
SIB,20,5,19,2,40975
SIB,20,1,23,2,47454
SIB,20,10,10,2,57378
SIB,20,9,12,5,943
SIB,20,11,28,5,880
SIB,20,1,17,9,969
SIB,20,1,17,1,1334
SIB,20,11,21,5,968
SIB,20,3,20,4,181
SIB,20,5,20,8,469
SIB,20,8,4,4,166
SIB,20,8,21,4,241
SIB,20,5,25,4,76
SIB,20,8,25,4,260
SIB,20,3,26,4,160
SIB,20,4,25,7,132
SIB,20,8,10,10,120
SIB,20,12,9,6,832
SIB,20,5,11,3,6311
SIB,20,7,23,4,398
SIB,20,1,28,9,1319
SIB,20,1,8,2,44342
SIB,20,7,31,5,1752
SIB,20,8,3,5,1790
SIB,20,4,9,9,881
SIB,20,6,27,3,5115
SIB,20,4,11,3,2219
SIB,20,7,13,9,796
SIB,20,1,21,8,552
SIB,20,8,19,4,215
SIB,20,3,27,7,83
SIB,20,4,27,10,49
SIB,20,10,3,10,72
SIB,20,3,5,2,46934
SIB,20,1,6,2,42932
SIB,20,1,31,2,51188
SIB,20,1,15,2,44233
SIB,20,2,11,2,45387
SIB,20,11,2,2,41848
SIB,20,5,26,2,40917
SIB,20,9,26,3,5643
SIB,20,7,15,4,313
SIB,20,4,23,8,506
SIB,20,6,14,10,235
SIB,20,5,14,6,873
SIB,20,3,27,6,685
SIB,20,6,15,9,1026
SIB,20,12,7,8,478
SIB,20,6,25,4,196
SIB,20,6,4,9,998
SIB,20,4,8,1,59
SIB,20,7,25,11,43
SIB,20,6,11,4,198
SIB,20,7,24,4,251
SIB,20,3,15,9,294
SIB,20,3,30,7,59
SIB,20,4,23,7,88
SIB,20,5,31,7,67
SIB,20,6,29,2,41851
SIB,20,11,26,2,31652
SIB,20,2,11,5,1864
SIB,20,1,5,3,3539
SIB,20,4,23,3,5537
SIB,20,4,10,9,753
SIB,20,10,5,8,414
SIB,20,7,16,9,855
SIB,20,11,22,3,3618
SIB,20,11,15,5,454
SIB,20,5,27,4,189
SIB,20,2,5,4,355
SIB,20,6,8,10,290
SIB,20,6,11,7,322
SIB,20,1,5,4,269
SIB,20,4,21,8,358
SIB,20,3,30,4,123
SIB,20,6,23,7,307
SIB,20,9,8,5,2013
SIB,20,2,12,3,3305
SIB,20,1,21,3,7471
SIB,20,8,16,1,784
SIB,20,3,10,9,1219
SIB,20,1,15,6,1278
SIB,20,9,1,6,874
SIB,20,1,17,11,42
SIB,20,2,10,5,1752
SIB,20,9,30,11,36
SIB,20,8,17,6,1006
SIB,20,4,1,11,60
SIB,20,8,24,8,441
SIB,20,10,13,8,233
SIB,20,9,25,7,290
SIB,20,7,12,11,28
SIB,20,10,3,1,365
SIB,20,8,17,4,244
SIB,20,8,13,13,29
SIB,20,1,17,12,17
SIB,20,3,14,4,240
SIB,20,1,18,2,50844
SIB,20,2,26,8,514
SIB,20,6,8,1,578
SIB,20,12,15,3,6074
SIB,20,9,4,8,387
SIB,20,1,10,4,419
SIB,20,6,1,8,352
SIB,20,9,3,7,199
SIB,20,5,30,12,26
SIB,20,9,12,6,363
SIB,20,10,12,9,71
SIB,20,4,21,7,98
SIB,20,11,26,4,160
SIB,20,6,8,11,51
SIB,20,6,21,2,47680
SIB,20,9,30,6,728
SIB,20,6,2,9,1063
SIB,20,11,19,6,1195
SIB,20,2,2,3,3364
SIB,20,11,30,3,4620
SIB,20,6,16,1,1039
SIB,20,7,28,12,21
SIB,20,5,29,6,846
SIB,20,5,14,5,1730
SIB,20,5,26,9,1069
SIB,20,11,18,7,227
SIB,20,4,11,4,49
SIB,20,12,9,4,188
SIB,20,12,23,4,103
SIB,20,11,23,7,109
SIB,20,12,12,2,29830
SIB,20,3,26,9,1182
SIB,20,4,11,5,397
SIB,20,8,24,1,658
SIB,20,7,20,8,346
SIB,20,10,27,8,370
SIB,20,5,6,8,393
SIB,20,2,7,9,1087
SIB,20,5,18,11,57
SIB,20,7,4,6,48
SIB,20,4,5,8,108
SIB,20,8,22,1,323
SIB,20,11,12,6,199
SIB,20,10,13,6,387
SIB,20,5,6,4,151
SIB,20,9,12,7,32
SIB,20,2,28,12,13
SIB,20,7,11,7,104
SIB,20,10,10,3,5050
SIB,20,2,5,3,8607
SIB,20,1,23,9,1141
SIB,20,10,22,6,582
SIB,20,1,22,7,195
SIB,20,1,9,5,2011
SIB,20,2,27,6,1044
SIB,20,11,6,9,1247
SIB,20,11,10,5,1822
SIB,20,8,27,9,996
SIB,20,2,13,8,585
SIB,20,7,7,4,256
SIB,20,9,29,5,974
SIB,20,7,1,10,220
SIB,20,11,20,11,53
SIB,20,1,19,9,249
SIB,20,9,28,8,300
SIB,20,1,25,13,2
SIB,20,9,19,8,253
SIB,20,12,24,4,80
SIB,20,4,18,7,39
SIB,20,9,4,3,7735
SIB,20,12,9,9,1111
SIB,20,1,23,5,2011
SIB,20,1,27,7,196
SIB,20,6,17,8,470
SIB,20,6,17,6,998
SIB,20,8,13,6,1206
SIB,20,7,8,8,389
SIB,20,6,20,7,97
SIB,20,3,26,11,67
SIB,20,6,24,9,1205
SIB,20,8,14,11,75
SIB,20,9,29,7,78
SIB,20,3,30,8,387
SIB,20,3,18,4,215
SIB,20,11,27,7,48
SIB,20,11,29,2,51696
SIB,20,1,4,2,52157
SIB,20,8,18,2,45171
SIB,20,3,5,3,8775
SIB,20,5,8,9,1082
SIB,20,5,22,1,376
SIB,20,2,22,6,358
SIB,20,9,1,5,1664
SIB,20,1,13,11,46
SIB,20,11,20,8,537
SIB,20,1,17,8,489
SIB,20,5,4,11,55
SIB,20,3,9,4,372
SIB,20,2,29,10,18
SIB,20,4,13,4,82
SIB,20,1,8,12,7
SIB,20,8,27,7,149
SIB,20,9,27,11,17
SIB,20,9,23,2,43326
SIB,20,11,24,2,41944
SIB,20,5,13,2,40205
SIB,20,2,5,5,1897
SIB,20,5,21,5,1728
SIB,20,7,6,13,69
SIB,20,2,1,4,276
SIB,20,4,14,9,960
SIB,20,1,7,9,1396
SIB,20,2,22,8,227
SIB,20,9,23,6,1046
SIB,20,4,20,8,336
SIB,20,1,22,5,2112
SIB,20,11,6,1,1182
SIB,20,6,4,5,1710
SIB,20,6,14,5,406
SIB,20,3,16,10,131
SIB,20,6,20,5,813
SIB,20,7,30,2,43475
SIB,20,9,22,3,8445
SIB,20,11,11,3,6254
SIB,20,8,10,3,8387
SIB,20,11,17,3,8064
SIB,20,12,7,3,7187
SIB,20,3,21,5,662
SIB,20,4,2,6,647
SIB,20,7,14,9,841
SIB,20,8,4,8,362
SIB,20,1,9,11,56
SIB,20,3,29,8,123
SIB,20,1,1,5,400
SIB,20,10,2,10,140
SIB,20,6,24,13,61
SIB,20,12,7,11,44
SIB,20,8,11,11,80
SIB,20,11,1,1,92
SIB,20,10,12,10,28
SIB,20,4,1,12,5
SIB,20,10,22,2,39555
SIB,20,10,31,3,4979
SIB,20,1,14,6,1059
SIB,20,4,22,2,22453
SIB,20,12,27,3,1132
SIB,20,8,28,5,1699
SIB,20,1,19,1,90
SIB,20,11,28,4,207
SIB,20,12,21,6,194
SIB,20,5,14,8,560
SIB,20,9,9,13,23
SIB,20,1,25,6,335
SIB,20,3,18,10,77
SIB,20,4,15,6,543
SIB,20,10,31,5,906
SIB,20,6,16,11,65
SIB,20,9,21,10,262
SIB,20,1,16,7,238
SIB,20,9,11,13,26
SIB,20,5,30,9,364
SIB,20,10,2,11,59
SIB,20,5,1,4,139
SIB,20,7,2,12,53
SIB,20,9,17,3,2370
SIB,20,7,25,2,48864
SIB,20,10,19,5,1817
SIB,20,3,2,3,7723
SIB,20,9,12,3,5513
SIB,20,10,5,7,191
SIB,20,1,13,6,1057
SIB,20,1,21,9,1150
SIB,20,10,20,12,32
SIB,20,3,24,8,476
SIB,20,3,11,1,1014
SIB,20,4,20,4,93
SIB,20,12,10,4,228
SIB,20,12,23,10,22
SIB,20,2,23,4,316
SIB,20,6,3,10,176
SIB,20,7,12,8,180
SIB,20,9,12,1,164
SIB,20,10,25,11,11
SIB,20,10,24,2,37111
SIB,20,10,23,2,38446
SIB,20,2,21,3,7363
SIB,20,4,17,2,31110
SIB,20,9,29,3,6005
SIB,20,10,1,3,7939
SIB,20,1,23,1,780
SIB,20,4,2,5,1329
SIB,20,9,24,6,1041
SIB,20,12,21,3,3904
SIB,20,8,20,10,122
SIB,20,8,13,5,1966
SIB,20,9,19,3,4924
SIB,20,11,14,9,576
SIB,20,12,14,5,429
SIB,20,4,18,5,436
SIB,20,12,31,8,72
SIB,20,9,24,10,277
SIB,20,1,12,5,501
SIB,20,3,27,4,133
SIB,20,5,23,6,133
SIB,20,5,13,7,163
SIB,20,8,26,4,214
SIB,20,9,20,6,71
SIB,20,12,12,8,50
SIB,20,8,29,4,76
SIB,20,5,3,2,33192
SIB,20,5,19,3,6994
SIB,20,5,30,3,4235
SIB,20,8,15,3,5744
SIB,20,12,24,3,3808
SIB,20,4,17,9,950
SIB,20,7,10,3,7306
SIB,20,1,5,9,234
SIB,20,12,30,1,178
SIB,20,10,13,5,735
SIB,20,2,22,4,311
SIB,20,6,4,10,213
SIB,20,2,8,6,370
SIB,20,6,20,11,29
SIB,20,12,27,4,46
SIB,20,10,5,12,20
SIB,20,11,12,5,410
SIB,20,12,30,6,216
SIB,20,4,29,12,8
SIB,20,8,8,3,4518
SIB,20,8,23,3,4107
SIB,20,5,29,2,40436
SIB,20,6,24,6,1155
SIB,20,2,18,9,1160
SIB,20,7,2,5,1747
SIB,20,7,6,7,279
SIB,20,5,26,4,179
SIB,20,9,1,4,277
SIB,20,12,3,5,2070
SIB,20,12,22,1,358
SIB,20,1,11,5,889
SIB,20,2,24,4,359
SIB,20,9,5,4,123
SIB,20,4,28,4,140
SIB,20,8,6,7,233
SIB,20,11,28,6,305
SIB,20,6,28,6,121
SIB,20,4,25,10,79
SIB,20,5,1,7,75
SIB,20,5,24,8,92
SIB,20,12,25,9,3
SIB,20,2,26,2,46869
SIB,20,9,25,3,8378
SIB,20,8,12,6,1131
SIB,20,2,4,4,369
SIB,20,10,28,6,204
SIB,20,2,10,1,997
SIB,20,2,15,6,395
SIB,20,9,22,7,298
SIB,20,6,27,5,794
SIB,20,4,20,6,642
SIB,20,1,20,6,749
SIB,20,7,28,10,242
SIB,20,12,21,7,24
SIB,20,7,30,8,463
SIB,20,6,18,7,453
SIB,20,3,14,8,264
SIB,20,3,10,12,17
SIB,20,11,27,12,6
SIB,20,4,24,1,173
SIB,20,5,28,4,162
SIB,20,4,27,11,54
SIB,20,3,13,10,136
SIB,20,2,13,3,8140
SIB,20,8,13,4,312
SIB,20,10,5,5,1855
SIB,20,2,12,1,434
SIB,20,11,11,4,129
SIB,20,3,4,9,1310
SIB,20,8,22,8,277
SIB,20,5,18,8,377
SIB,20,7,11,4,197
SIB,20,10,15,11,63
SIB,20,11,9,11,44
SIB,20,7,17,13,76
SIB,20,4,14,11,58
SIB,20,10,22,11,32
SIB,20,11,3,3,7430
SIB,20,6,9,3,7931
SIB,20,7,16,1,2097
SIB,20,3,16,8,423
SIB,20,10,30,4,80
SIB,20,8,24,6,1027
SIB,20,8,2,1,221
SIB,20,12,7,10,101
SIB,20,7,18,5,746
SIB,20,6,26,9,1130
SIB,20,6,30,1,900
SIB,20,7,7,9,1025
SIB,20,1,6,1,1065
SIB,20,10,16,9,615
SIB,20,9,21,8,414
SIB,20,4,30,1,133
SIB,20,12,26,8,25
SIB,20,2,11,10,96
SIB,20,4,5,6,84
SIB,20,3,4,12,20
SIB,20,2,23,2,58327
SIB,20,1,11,3,5450
SIB,20,7,2,3,8114
SIB,20,5,22,8,442
SIB,20,6,1,3,7097
SIB,20,7,27,1,2078
SIB,20,5,4,8,398
SIB,20,9,26,5,923
SIB,20,12,30,4,117
SIB,20,3,6,10,174
SIB,20,4,29,7,70
SIB,20,8,29,11,25
SIB,20,9,18,2,47263
SIB,20,5,12,2,38874
SIB,20,9,13,3,3973
SIB,20,5,2,3,3188
SIB,20,12,11,1,763
SIB,20,4,17,6,592
SIB,20,1,4,5,832
SIB,20,2,24,11,53
SIB,20,12,31,1,71
SIB,20,5,12,10,114
SIB,20,11,10,2,38695
SIB,20,5,9,5,502
SIB,20,11,5,3,8202
SIB,20,6,26,3,8059
SIB,20,11,4,9,1282
SIB,20,11,14,5,903
SIB,20,2,26,5,1989
SIB,20,6,28,7,43
SIB,20,3,31,4,106
SIB,20,7,30,6,983
SIB,20,11,24,8,562
SIB,20,9,17,1,50
SIB,20,6,22,10,254
SIB,20,11,2,9,1050
SIB,20,11,3,6,1014
SIB,20,3,14,5,863
SIB,20,12,4,9,969
SIB,20,10,15,10,137
SIB,20,9,8,4,221
SIB,20,7,7,8,427
SIB,20,8,31,7,190
SIB,20,8,26,10,128
SIB,20,1,3,2,48014
SIB,20,9,1,2,46012
SIB,20,8,27,6,849
SIB,20,7,13,2,33327
SIB,20,7,18,2,47101
SIB,20,1,10,5,1941
SIB,20,2,12,5,975
SIB,20,4,6,6,577
SIB,20,6,2,8,463
SIB,20,3,2,7,418
SIB,20,7,1,7,328
SIB,20,5,7,5,1239
SIB,20,4,4,4,38
SIB,20,6,27,7,146
SIB,20,11,13,1,247
SIB,20,3,13,11,58
SIB,20,8,26,7,134
SIB,20,11,11,8,273
SIB,20,2,27,3,8143
SIB,20,2,17,2,50824
SIB,20,12,28,2,31527
SIB,20,6,23,2,45734
SIB,20,9,3,5,1976
SIB,20,10,5,1,674
SIB,20,7,17,4,272
SIB,20,7,28,1,1430
SIB,20,2,1,5,922
SIB,20,9,2,5,1764
SIB,20,12,24,6,178
SIB,20,4,3,9,1025
SIB,20,9,10,7,213
SIB,20,7,13,6,1184
SIB,20,10,13,1,743
SIB,20,7,4,5,266
SIB,20,5,3,5,352
SIB,20,8,4,7,67
SIB,20,11,30,9,469
SIB,20,7,25,7,66
SIB,20,8,23,1,71
SIB,20,12,22,7,49
SIB,20,1,25,2,53297
SIB,20,6,24,2,44691
SIB,20,4,4,2,22444
SIB,20,3,11,2,48534
SIB,20,3,30,2,27570
SIB,20,3,7,3,5568
SIB,20,3,11,5,1877
SIB,20,1,21,6,1007
SIB,20,8,18,8,527
SIB,20,3,13,1,873
SIB,20,9,30,8,340
SIB,20,7,20,5,1593
SIB,20,7,29,1,1426
SIB,20,8,4,1,247
SIB,20,1,22,6,1122
SIB,20,2,21,8,489
SIB,20,2,19,8,528
SIB,20,11,9,4,248
SIB,20,2,20,8,562
SIB,20,7,27,4,233
SIB,20,11,27,2,47105
SIB,20,11,15,3,3111
SIB,20,6,16,3,7898
SIB,20,10,11,3,3028
SIB,20,10,15,5,1820
SIB,20,9,30,9,661
SIB,20,12,14,3,4267
SIB,20,11,24,6,1130
SIB,20,12,23,6,259
SIB,20,2,13,7,248
SIB,20,10,11,5,377
SIB,20,3,28,6,223
SIB,20,11,2,4,255
SIB,20,4,19,4,30
SIB,20,1,8,1,957
SIB,20,11,22,7,52
SIB,20,3,26,7,69
SIB,20,3,15,5,536
SIB,20,7,12,12,24
SIB,20,2,19,11,63
SIB,20,5,6,12,10
SIB,20,10,9,7,283
SIB,20,8,3,4,215
SIB,20,5,25,6,170
SIB,20,1,21,2,45042
SIB,20,4,9,2,24589
SIB,20,4,3,4,124
SIB,20,2,19,1,915
SIB,20,10,12,5,274
SIB,20,7,4,4,99
SIB,20,4,3,11,56
SIB,20,7,19,6,207
SIB,20,3,21,11,40
SIB,20,3,17,13,9
SIB,20,11,3,11,58
SIB,20,1,23,11,55
SIB,20,11,10,11,55
SIB,20,11,15,6,123
SIB,20,3,15,2,49307
SIB,20,7,22,2,37482
SIB,20,3,21,2,32292
SIB,20,5,21,3,7020
SIB,20,4,1,2,29210
SIB,20,4,30,2,36223
SIB,20,8,21,1,859
SIB,20,6,16,9,1087
SIB,20,9,28,10,93
SIB,20,10,17,1,552
SIB,20,8,3,9,1079
SIB,20,7,15,1,2245
SIB,20,9,2,8,522
SIB,20,4,13,9,742
SIB,20,6,18,9,1241
SIB,20,5,15,9,829
SIB,20,3,12,9,1203
SIB,20,7,10,12,102
SIB,20,11,15,4,128
SIB,20,8,26,11,75
SIB,20,1,13,12,17
SIB,20,10,18,13,10
SIB,20,11,5,7,341
SIB,20,1,21,12,6
SIB,20,5,17,7,21
SIB,20,11,14,1,188
SIB,20,8,31,9,1152
SIB,20,6,3,5,1749
SIB,20,7,10,6,834
SIB,20,5,19,6,886
SIB,20,2,20,1,702
SIB,20,3,26,8,451
SIB,20,9,5,5,844
SIB,20,10,8,1,597
SIB,20,11,18,6,1069
SIB,20,8,15,6,398
SIB,20,12,11,7,198
SIB,20,4,7,6,590
SIB,20,7,5,1,253
SIB,20,2,13,11,72
SIB,20,7,23,6,952
SIB,20,6,4,2,42897
SIB,20,12,30,2,28604
SIB,20,8,8,2,48487
SIB,20,11,21,3,5605
SIB,20,2,14,9,1068
SIB,20,9,6,4,129
SIB,20,12,1,3,7587
SIB,20,2,27,9,1216
SIB,20,5,19,1,402
SIB,20,2,15,9,514
SIB,20,3,9,5,1879
SIB,20,8,14,10,145
SIB,20,6,25,5,1986
SIB,20,4,19,8,124
SIB,20,1,24,9,1123
SIB,20,2,24,12,24
SIB,20,6,11,12,25
SIB,20,3,28,3,2162
SIB,20,4,10,8,353
SIB,20,6,16,2,41299
SIB,20,7,6,5,1662
SIB,20,4,22,5,566
SIB,20,3,17,4,280
SIB,20,4,13,6,389
SIB,20,5,30,5,635
SIB,20,10,18,8,170
SIB,20,11,3,7,122
SIB,20,1,15,13,23
SIB,20,11,13,7,46
SIB,20,8,12,11,66
SIB,20,10,22,12,40
SIB,20,8,4,2,35559
SIB,20,10,9,2,49119
SIB,20,3,6,3,7852
SIB,20,2,2,2,55075
SIB,20,12,21,2,27166
SIB,20,3,20,9,1211
SIB,20,11,23,3,4732
SIB,20,4,3,6,530
SIB,20,7,22,4,380
SIB,20,1,17,3,6977
SIB,20,3,9,7,413
SIB,20,11,19,1,863
SIB,20,3,18,1,400
SIB,20,8,22,5,818
SIB,20,5,27,11,85
SIB,20,11,22,10,51
SIB,20,10,29,5,587
SIB,20,9,29,10,56
SIB,20,4,4,9,326
SIB,20,3,31,2,29110
SIB,20,12,5,2,35346
SIB,20,4,16,6,525
SIB,20,4,1,6,582
SIB,20,7,19,1,512
SIB,20,1,16,6,1160
SIB,20,8,2,6,131
SIB,20,4,6,11,37
SIB,20,9,22,5,1991
SIB,20,2,27,10,112
SIB,20,6,29,8,436
SIB,20,10,27,7,211
SIB,20,2,26,11,67
SIB,20,9,13,8,138
SIB,20,12,14,13,13
SIB,20,4,1,8,414
SIB,20,11,11,6,637
SIB,20,6,11,3,8341
SIB,20,4,28,9,1014
SIB,20,10,19,1,1316
SIB,20,10,9,1,501
SIB,20,11,4,11,58
SIB,20,1,25,8,232
SIB,20,5,1,5,1490
SIB,20,12,22,9,152
SIB,20,5,4,7,99
SIB,20,7,23,13,135
SIB,20,11,29,4,135
SIB,20,2,9,1,190
SIB,20,4,22,12,27
SIB,20,9,2,7,130
SIB,20,8,27,3,7523
SIB,20,5,28,3,7437
SIB,20,11,5,9,1235
SIB,20,6,10,9,1154
SIB,20,10,5,6,861
SIB,20,5,6,1,523
SIB,20,9,10,1,1110
SIB,20,12,3,8,573
SIB,20,1,21,5,1949
SIB,20,6,26,6,1081
SIB,20,10,23,6,659
SIB,20,8,28,8,320
SIB,20,7,31,1,928
SIB,20,9,3,6,1123
SIB,20,10,16,8,250
SIB,20,2,20,10,117
SIB,20,7,23,7,406
SIB,20,3,25,12,1
SIB,20,4,27,2,32314
SIB,20,12,7,2,41956
SIB,20,4,29,2,36128
SIB,20,4,23,6,689
SIB,20,11,4,2,43508
SIB,20,7,24,10,131
SIB,20,2,8,5,886
SIB,20,4,24,4,174
SIB,20,7,26,4,134
SIB,20,6,9,5,1840
SIB,20,2,24,8,416
SIB,20,1,21,7,187
SIB,20,9,25,8,512
SIB,20,6,2,10,574
SIB,20,2,11,8,602
SIB,20,10,10,8,308
SIB,20,10,22,8,277
SIB,20,11,23,8,168
SIB,20,8,12,7,290
SIB,20,5,6,13,63
SIB,20,9,2,4,228
SIB,20,10,25,4,165
SIB,20,7,7,12,61
SIB,20,12,3,11,57
SIB,20,7,14,13,61
SIB,20,1,7,11,81
SIB,20,5,1,9,1081
SIB,20,7,11,2,41456
SIB,20,5,20,5,1621
SIB,20,1,17,6,1084
SIB,20,9,8,8,441
SIB,20,7,16,7,503
SIB,20,1,27,8,480
SIB,20,1,8,9,1236
SIB,20,6,1,6,921
SIB,20,1,17,4,470
SIB,20,4,21,1,255
SIB,20,9,5,6,257
SIB,20,11,12,9,87
SIB,20,2,6,10,105
SIB,20,8,31,3,8276
SIB,20,9,2,2,46464
SIB,20,2,7,8,482
SIB,20,5,29,1,519
SIB,20,3,26,3,5611
SIB,20,4,6,9,972
SIB,20,1,18,9,524
SIB,20,3,9,10,167
SIB,20,3,8,8,155
SIB,20,8,7,10,147
SIB,20,6,3,7,170
SIB,20,8,10,7,273
SIB,20,4,20,11,48
SIB,20,11,1,6,91
SIB,20,1,9,10,89
SIB,20,4,10,4,91
SIB,20,8,15,10,45
SIB,20,8,29,1,125
SIB,20,2,22,11,36
SIB,20,12,11,13,29
SIB,20,11,17,2,43914
SIB,20,7,15,2,38666
SIB,20,3,17,2,39619
SIB,20,10,16,3,5528
SIB,20,3,27,3,5547
SIB,20,8,1,9,506
SIB,20,12,12,3,2608
SIB,20,8,11,6,1164
SIB,20,6,25,1,692
SIB,20,2,9,3,4060
SIB,20,12,4,6,857
SIB,20,9,1,1,744
SIB,20,2,5,10,89
SIB,20,7,16,10,346
SIB,20,8,12,13,38
SIB,20,5,26,8,419
SIB,20,1,31,10,101
SIB,20,2,23,6,151
SIB,20,12,1,10,169
SIB,20,3,23,2,26634
SIB,20,11,25,3,7895
SIB,20,3,9,2,44128
SIB,20,2,14,1,1121
SIB,20,12,6,6,161
SIB,20,6,13,10,174
SIB,20,3,5,10,124
SIB,20,10,4,1,218
SIB,20,6,21,10,63
SIB,20,10,2,13,44
SIB,20,10,1,13,23
SIB,20,11,21,11,23
SIB,20,9,19,4,143
SIB,20,10,26,4,60
SIB,20,6,16,12,13
SIB,20,10,30,10,18
SIB,20,6,10,2,45437
SIB,20,9,11,2,47553
SIB,20,1,14,8,510
SIB,20,8,11,2,46613
SIB,20,2,5,7,190
SIB,20,6,30,9,1162
SIB,20,2,28,6,1024
SIB,20,10,19,4,218
SIB,20,3,1,8,172
SIB,20,3,7,1,327
SIB,20,1,3,10,70
SIB,20,12,16,13,51
SIB,20,8,13,3,8353
SIB,20,3,11,6,1120
SIB,20,9,3,4,221
SIB,20,8,9,5,441
SIB,20,1,15,7,385
SIB,20,9,9,7,229
SIB,20,8,16,7,79
SIB,20,6,10,6,975
SIB,20,3,1,5,567
SIB,20,4,8,3,4172
SIB,20,6,25,11,69
SIB,20,4,25,3,2641
SIB,20,12,8,3,7506
SIB,20,8,28,2,40667
SIB,20,3,21,9,560
SIB,20,8,29,3,3263
SIB,20,10,21,6,498
SIB,20,2,14,6,957
SIB,20,1,30,9,1295
SIB,20,1,7,4,366
SIB,20,5,16,8,233
SIB,20,12,15,4,466
SIB,20,10,14,1,679
SIB,20,8,17,1,497
SIB,20,3,23,9,1142
SIB,20,12,22,6,277
SIB,20,7,24,8,479
SIB,20,4,24,8,355
SIB,20,5,16,5,606
SIB,20,10,22,7,390
SIB,20,10,7,4,247
SIB,20,7,26,8,149
SIB,20,5,2,6,176
SIB,20,10,11,1,71
SIB,20,4,18,6,164
SIB,20,4,10,1,39
SIB,20,6,2,6,918
SIB,20,10,3,9,501
SIB,20,4,5,3,1660
SIB,20,3,29,5,279
SIB,20,5,12,1,711
SIB,20,9,5,8,268
SIB,20,10,17,5,629
SIB,20,10,20,13,76
SIB,20,8,11,8,495
SIB,20,4,12,6,67
SIB,20,6,2,13,29
SIB,20,6,28,11,21
SIB,20,8,20,11,90
SIB,20,2,13,2,44181
SIB,20,2,4,2,47070
SIB,20,3,5,9,1218
SIB,20,7,17,1,1682
SIB,20,12,30,5,428
SIB,20,10,23,12,29
SIB,20,7,27,5,1490
SIB,20,1,18,5,855
SIB,20,7,9,6,748
SIB,20,5,12,9,769
SIB,20,1,29,4,385
SIB,20,7,8,13,147
SIB,20,5,20,9,1150
SIB,20,10,10,6,313
SIB,20,7,11,6,300
SIB,20,7,3,10,181
