direction,year,month,day,class,class_count,year_month_day,pre_post_bool,month_day
QB,24,11,1,7,33,241101,1,1101
QB,24,11,1,3,2499,241101,1,1101
QB,24,11,1,10,12,241101,1,1101
QB,24,11,1,8,175,241101,1,1101
QB,24,11,1,1,49,241101,1,1101
QB,24,11,1,6,463,241101,1,1101
QB,24,11,1,14,19,241101,1,1101
QB,24,11,2,11,17,241102,1,1102
QB,24,11,2,8,115,241102,1,1102
QB,24,11,2,14,8,241102,1,1102
QB,24,11,2,1,37,241102,1,1102
QB,24,11,2,4,160,241102,1,1102
QB,24,11,2,7,18,241102,1,1102
QB,24,11,2,9,500,241102,1,1102
QB,24,11,2,12,14,241102,1,1102
QB,24,11,2,5,1412,241102,1,1102
QB,24,11,2,2,16839,241102,1,1102
QB,24,11,2,10,2,241102,1,1102
QB,24,11,2,3,1864,241102,1,1102
QB,24,11,2,6,148,241102,1,1102
QB,24,11,3,10,1,241103,1,1103
QB,24,11,3,3,1679,241103,1,1103
QB,24,11,3,9,301,241103,1,1103
QB,24,11,3,4,217,241103,1,1103
QB,24,11,3,1,31,241103,1,1103
QB,24,11,3,14,47,241103,1,1103
QB,24,11,3,8,43,241103,1,1103
QB,24,11,3,5,980,241103,1,1103
QB,24,11,3,7,5,241103,1,1103
QB,24,11,3,2,17386,241103,1,1103
QB,24,11,3,6,64,241103,1,1103
QB,24,11,3,12,13,241103,1,1103
QB,24,11,3,11,4,241103,1,1103
QB,24,11,4,4,187,241104,1,1104
QB,24,11,4,1,40,241104,1,1104
QB,24,11,4,6,399,241104,1,1104
QB,24,11,4,12,17,241104,1,1104
QB,24,11,4,3,2726,241104,1,1104
QB,24,11,4,11,13,241104,1,1104
QB,24,11,4,13,1,241104,1,1104
QB,24,11,4,10,12,241104,1,1104
QB,24,11,4,14,66,241104,1,1104
QB,24,11,4,2,13762,241104,1,1104
QB,24,11,4,5,2502,241104,1,1104
QB,24,11,4,9,969,241104,1,1104
QB,24,11,4,8,147,241104,1,1104
QB,24,11,4,7,25,241104,1,1104
QB,24,11,5,3,2031,241105,1,1105
QB,24,11,5,9,966,241105,1,1105
QB,24,11,5,6,328,241105,1,1105
QB,24,11,5,2,12025,241105,1,1105
QB,24,11,5,11,26,241105,1,1105
QB,24,11,5,5,2090,241105,1,1105
QB,24,11,5,14,20,241105,1,1105
QB,24,11,5,12,18,241105,1,1105
QB,24,11,5,1,41,241105,1,1105
QB,24,11,5,4,139,241105,1,1105
QB,24,11,5,7,29,241105,1,1105
QB,24,11,5,10,12,241105,1,1105
QB,24,11,5,8,205,241105,1,1105
QB,24,11,6,8,197,241106,1,1106
QB,24,11,6,13,1,241106,1,1106
QB,24,11,6,10,17,241106,1,1106
QB,24,11,6,2,14038,241106,1,1106
QB,24,11,6,1,53,241106,1,1106
QB,24,11,6,14,13,241106,1,1106
QB,24,11,6,9,1098,241106,1,1106
QB,24,11,6,4,181,241106,1,1106
QB,24,11,6,5,2718,241106,1,1106
QB,24,11,6,7,39,241106,1,1106
QB,24,11,6,3,2696,241106,1,1106
QB,24,11,6,6,482,241106,1,1106
QB,24,11,6,12,21,241106,1,1106
QB,24,11,6,11,31,241106,1,1106
QB,24,11,7,12,22,241107,1,1107
QB,24,11,7,1,43,241107,1,1107
QB,24,11,7,14,19,241107,1,1107
QB,24,11,7,11,32,241107,1,1107
QB,24,11,7,6,412,241107,1,1107
QB,24,11,7,8,190,241107,1,1107
QB,24,11,7,2,13117,241107,1,1107
QB,24,11,7,10,6,241107,1,1107
QB,24,11,7,4,163,241107,1,1107
QB,24,11,7,3,2467,241107,1,1107
QB,24,11,7,7,30,241107,1,1107
QB,24,11,7,5,2230,241107,1,1107
QB,24,11,7,9,1012,241107,1,1107
QB,24,11,8,7,27,241108,1,1108
QB,24,11,8,8,195,241108,1,1108
QB,24,11,8,2,14594,241108,1,1108
QB,24,11,8,1,49,241108,1,1108
QB,24,11,8,3,2660,241108,1,1108
QB,24,11,8,4,179,241108,1,1108
QB,24,11,8,14,21,241108,1,1108
QB,24,11,8,11,37,241108,1,1108
QB,24,11,8,6,466,241108,1,1108
QB,24,11,8,12,27,241108,1,1108
QB,24,11,8,10,12,241108,1,1108
QB,24,11,8,9,1160,241108,1,1108
QB,24,11,8,5,2512,241108,1,1108
QB,24,11,9,2,17827,241109,1,1109
QB,24,11,9,9,482,241109,1,1109
QB,24,11,9,8,105,241109,1,1109
QB,24,11,9,1,34,241109,1,1109
QB,24,11,9,3,1902,241109,1,1109
QB,24,11,9,14,20,241109,1,1109
QB,24,11,9,5,1336,241109,1,1109
QB,24,11,9,12,13,241109,1,1109
QB,24,11,9,11,20,241109,1,1109
QB,24,11,9,7,19,241109,1,1109
QB,24,11,9,10,1,241109,1,1109
QB,24,11,9,6,203,241109,1,1109
QB,24,11,9,4,127,241109,1,1109
QB,24,11,10,4,155,241110,1,1110
QB,24,11,10,1,21,241110,1,1110
QB,24,11,10,5,836,241110,1,1110
QB,24,11,10,6,58,241110,1,1110
QB,24,11,10,12,8,241110,1,1110
QB,24,11,10,9,294,241110,1,1110
QB,24,11,10,14,7,241110,1,1110
QB,24,11,10,2,17965,241110,1,1110
QB,24,11,10,8,51,241110,1,1110
QB,24,11,10,7,8,241110,1,1110
QB,24,11,10,10,1,241110,1,1110
QB,24,11,10,3,1711,241110,1,1110
QB,24,11,10,11,9,241110,1,1110
QB,24,11,11,11,11,241111,1,1111
QB,24,11,11,14,18,241111,1,1111
QB,24,11,11,12,19,241111,1,1111
QB,24,11,11,3,2427,241111,1,1111
QB,24,11,11,1,30,241111,1,1111
QB,24,11,11,13,1,241111,1,1111
QB,24,11,11,5,2305,241111,1,1111
QB,24,11,11,2,14266,241111,1,1111
QB,24,11,11,9,934,241111,1,1111
QB,24,11,11,8,141,241111,1,1111
QB,24,11,11,10,6,241111,1,1111
QB,24,11,11,6,400,241111,1,1111
QB,24,11,11,4,164,241111,1,1111
QB,24,11,11,7,23,241111,1,1111
QB,24,11,12,8,198,241112,1,1112
QB,24,11,12,5,2660,241112,1,1112
QB,24,11,12,7,34,241112,1,1112
QB,24,11,12,1,33,241112,1,1112
QB,24,11,12,4,158,241112,1,1112
QB,24,11,12,9,1137,241112,1,1112
QB,24,11,12,14,47,241112,1,1112
QB,24,11,12,3,2640,241112,1,1112
QB,24,11,12,6,427,241112,1,1112
QB,24,11,12,11,30,241112,1,1112
QB,24,11,12,10,13,241112,1,1112
QB,24,11,12,12,22,241112,1,1112
QB,24,11,12,2,13768,241112,1,1112
QB,24,11,13,14,48,241113,1,1113
QB,24,11,13,1,25,241113,1,1113
QB,24,11,13,6,485,241113,1,1113
QB,24,11,13,10,11,241113,1,1113
QB,24,11,13,12,25,241113,1,1113
QB,24,11,13,5,2816,241113,1,1113
QB,24,11,13,4,196,241113,1,1113
QB,24,11,13,3,2619,241113,1,1113
QB,24,11,13,2,13794,241113,1,1113
QB,24,11,13,9,1161,241113,1,1113
QB,24,11,13,11,35,241113,1,1113
QB,24,11,13,7,39,241113,1,1113
QB,24,11,13,8,230,241113,1,1113
QB,24,11,14,10,12,241114,1,1114
QB,24,11,14,13,1,241114,1,1114
QB,24,11,14,4,206,241114,1,1114
QB,24,11,14,6,435,241114,1,1114
QB,24,11,14,3,2795,241114,1,1114
QB,24,11,14,9,1103,241114,1,1114
QB,24,11,14,2,14034,241114,1,1114
QB,24,11,14,14,83,241114,1,1114
QB,24,11,14,8,188,241114,1,1114
QB,24,11,14,12,27,241114,1,1114
QB,24,11,14,11,38,241114,1,1114
QB,24,11,14,5,2776,241114,1,1114
QB,24,11,14,1,31,241114,1,1114
QB,24,11,14,7,40,241114,1,1114
QB,24,11,15,11,29,241115,1,1115
QB,24,11,15,12,18,241115,1,1115
QB,24,11,15,5,2166,241115,1,1115
QB,24,11,15,10,11,241115,1,1115
QB,24,11,15,14,90,241115,1,1115
QB,24,11,15,3,2639,241115,1,1115
QB,24,11,15,2,12720,241115,1,1115
QB,24,11,15,8,169,241115,1,1115
QB,24,11,15,4,203,241115,1,1115
QB,24,11,15,6,386,241115,1,1115
QB,24,11,15,7,37,241115,1,1115
QB,24,11,15,9,975,241115,1,1115
QB,24,11,15,1,37,241115,1,1115
QB,24,11,16,11,20,241116,1,1116
QB,24,11,16,8,106,241116,1,1116
QB,24,11,16,3,2151,241116,1,1116
QB,24,11,16,9,519,241116,1,1116
QB,24,11,16,2,17829,241116,1,1116
QB,24,11,16,6,193,241116,1,1116
QB,24,11,16,5,1366,241116,1,1116
QB,24,11,16,7,18,241116,1,1116
QB,24,11,16,10,5,241116,1,1116
QB,24,11,16,12,11,241116,1,1116
QB,24,11,16,4,137,241116,1,1116
QB,24,11,16,14,51,241116,1,1116
QB,24,11,16,1,40,241116,1,1116
QB,24,11,17,6,60,241117,1,1117
QB,24,11,17,4,132,241117,1,1117
QB,24,11,17,7,11,241117,1,1117
QB,24,11,17,11,6,241117,1,1117
QB,24,11,17,9,307,241117,1,1117
QB,24,11,17,12,13,241117,1,1117
QB,24,11,17,1,29,241117,1,1117
QB,24,11,17,14,4,241117,1,1117
QB,24,11,17,10,1,241117,1,1117
QB,24,11,17,8,55,241117,1,1117
QB,24,11,17,5,761,241117,1,1117
QB,24,11,17,2,18515,241117,1,1117
QB,24,11,17,3,1729,241117,1,1117
QB,24,11,18,11,16,241118,1,1118
QB,24,11,18,14,18,241118,1,1118
QB,24,11,18,3,2878,241118,1,1118
QB,24,11,18,2,14256,241118,1,1118
QB,24,11,18,1,41,241118,1,1118
QB,24,11,18,8,158,241118,1,1118
QB,24,11,18,12,13,241118,1,1118
QB,24,11,18,5,2456,241118,1,1118
QB,24,11,18,7,22,241118,1,1118
QB,24,11,18,4,165,241118,1,1118
QB,24,11,18,6,472,241118,1,1118
QB,24,11,18,9,1038,241118,1,1118
QB,24,11,18,10,14,241118,1,1118
QB,24,11,19,11,30,241119,1,1119
QB,24,11,19,3,2816,241119,1,1119
QB,24,11,19,5,2430,241119,1,1119
QB,24,11,19,9,1153,241119,1,1119
QB,24,11,19,14,71,241119,1,1119
QB,24,11,19,10,24,241119,1,1119
QB,24,11,19,4,190,241119,1,1119
QB,24,11,19,6,475,241119,1,1119
QB,24,11,19,7,43,241119,1,1119
QB,24,11,19,2,13352,241119,1,1119
QB,24,11,19,12,29,241119,1,1119
QB,24,11,19,8,183,241119,1,1119
QB,24,11,19,1,64,241119,1,1119
QB,24,11,20,10,19,241120,1,1120
QB,24,11,20,14,52,241120,1,1120
QB,24,11,20,8,190,241120,1,1120
QB,24,11,20,5,2331,241120,1,1120
QB,24,11,20,7,39,241120,1,1120
QB,24,11,20,2,13778,241120,1,1120
QB,24,11,20,9,1178,241120,1,1120
QB,24,11,20,3,2893,241120,1,1120
QB,24,11,20,12,32,241120,1,1120
QB,24,11,20,1,45,241120,1,1120
QB,24,11,20,11,33,241120,1,1120
QB,24,11,20,4,202,241120,1,1120
QB,24,11,20,6,501,241120,1,1120
QB,24,11,21,4,239,241121,1,1121
QB,24,11,21,10,12,241121,1,1121
QB,24,11,21,3,3016,241121,1,1121
QB,24,11,21,1,26,241121,1,1121
QB,24,11,21,14,124,241121,1,1121
QB,24,11,21,7,38,241121,1,1121
QB,24,11,21,6,406,241121,1,1121
QB,24,11,21,9,1034,241121,1,1121
QB,24,11,21,12,24,241121,1,1121
QB,24,11,21,5,2058,241121,1,1121
QB,24,11,21,8,171,241121,1,1121
QB,24,11,21,11,33,241121,1,1121
QB,24,11,21,2,12692,241121,1,1121
QB,24,11,21,13,1,241121,1,1121
QB,24,11,22,5,2073,241122,1,1122
QB,24,11,22,14,72,241122,1,1122
QB,24,11,22,10,14,241122,1,1122
QB,24,11,22,12,29,241122,1,1122
QB,24,11,22,9,1077,241122,1,1122
QB,24,11,22,7,27,241122,1,1122
QB,24,11,22,11,27,241122,1,1122
QB,24,11,22,1,24,241122,1,1122
QB,24,11,22,2,13895,241122,1,1122
QB,24,11,22,3,2637,241122,1,1122
QB,24,11,22,8,190,241122,1,1122
QB,24,11,22,6,410,241122,1,1122
QB,24,11,22,4,214,241122,1,1122
QB,24,11,23,5,1219,241123,1,1123
QB,24,11,23,6,139,241123,1,1123
QB,24,11,23,3,2072,241123,1,1123
QB,24,11,23,13,1,241123,1,1123
QB,24,11,23,14,6,241123,1,1123
QB,24,11,23,7,19,241123,1,1123
QB,24,11,23,2,18042,241123,1,1123
QB,24,11,23,9,499,241123,1,1123
QB,24,11,23,10,2,241123,1,1123
QB,24,11,23,1,22,241123,1,1123
QB,24,11,23,4,154,241123,1,1123
QB,24,11,23,11,16,241123,1,1123
QB,24,11,23,8,110,241123,1,1123
QB,24,11,23,12,12,241123,1,1123
QB,24,11,24,3,1833,241124,1,1124
QB,24,11,24,6,82,241124,1,1124
QB,24,11,24,2,17913,241124,1,1124
QB,24,11,24,8,56,241124,1,1124
QB,24,11,24,7,5,241124,1,1124
QB,24,11,24,14,7,241124,1,1124
QB,24,11,24,11,13,241124,1,1124
QB,24,11,24,1,23,241124,1,1124
QB,24,11,24,5,769,241124,1,1124
QB,24,11,24,4,147,241124,1,1124
QB,24,11,24,9,341,241124,1,1124
QB,24,11,24,12,16,241124,1,1124
QB,24,11,25,11,19,241125,1,1125
QB,24,11,25,5,2363,241125,1,1125
QB,24,11,25,6,469,241125,1,1125
QB,24,11,25,9,1119,241125,1,1125
QB,24,11,25,1,47,241125,1,1125
QB,24,11,25,7,30,241125,1,1125
QB,24,11,25,2,13357,241125,1,1125
QB,24,11,25,4,228,241125,1,1125
QB,24,11,25,10,15,241125,1,1125
QB,24,11,25,3,2818,241125,1,1125
QB,24,11,25,8,163,241125,1,1125
QB,24,11,25,14,94,241125,1,1125
QB,24,11,25,12,11,241125,1,1125
QB,24,11,26,4,240,241126,1,1126
QB,24,11,26,5,2363,241126,1,1126
QB,24,11,26,2,13357,241126,1,1126
QB,24,11,26,9,1243,241126,1,1126
QB,24,11,26,6,478,241126,1,1126
QB,24,11,26,1,48,241126,1,1126
QB,24,11,26,8,203,241126,1,1126
QB,24,11,26,3,3014,241126,1,1126
QB,24,11,26,7,27,241126,1,1126
QB,24,11,26,12,23,241126,1,1126
QB,24,11,26,11,37,241126,1,1126
QB,24,11,26,10,12,241126,1,1126
QB,24,11,26,14,91,241126,1,1126
QB,24,11,27,7,32,241127,1,1127
QB,24,11,27,1,49,241127,1,1127
QB,24,11,27,6,466,241127,1,1127
QB,24,11,27,4,205,241127,1,1127
QB,24,11,27,10,11,241127,1,1127
QB,24,11,27,11,22,241127,1,1127
QB,24,11,27,12,21,241127,1,1127
QB,24,11,27,2,14694,241127,1,1127
QB,24,11,27,9,1155,241127,1,1127
QB,24,11,27,3,2835,241127,1,1127
QB,24,11,27,14,58,241127,1,1127
QB,24,11,27,8,209,241127,1,1127
QB,24,11,27,5,2259,241127,1,1127
QB,24,11,28,2,16414,241128,1,1128
QB,24,11,28,6,73,241128,1,1128
QB,24,11,28,14,9,241128,1,1128
QB,24,11,28,12,18,241128,1,1128
QB,24,11,28,8,77,241128,1,1128
QB,24,11,28,1,16,241128,1,1128
QB,24,11,28,11,19,241128,1,1128
QB,24,11,28,5,725,241128,1,1128
QB,24,11,28,10,1,241128,1,1128
QB,24,11,28,7,8,241128,1,1128
QB,24,11,28,9,221,241128,1,1128
QB,24,11,28,4,90,241128,1,1128
QB,24,11,28,3,1645,241128,1,1128
QB,24,11,29,6,276,241129,1,1129
QB,24,11,29,14,8,241129,1,1129
QB,24,11,29,3,2209,241129,1,1129
QB,24,11,29,11,9,241129,1,1129
QB,24,11,29,9,652,241129,1,1129
QB,24,11,29,1,30,241129,1,1129
QB,24,11,29,12,10,241129,1,1129
QB,24,11,29,5,1515,241129,1,1129
QB,24,11,29,2,15950,241129,1,1129
QB,24,11,29,7,21,241129,1,1129
QB,24,11,29,8,86,241129,1,1129
QB,24,11,29,4,134,241129,1,1129
QB,24,11,30,3,1952,241130,1,1130
QB,24,11,30,10,2,241130,1,1130
QB,24,11,30,4,117,241130,1,1130
QB,24,11,30,6,142,241130,1,1130
QB,24,11,30,2,17167,241130,1,1130
QB,24,11,30,9,408,241130,1,1130
QB,24,11,30,5,1108,241130,1,1130
QB,24,11,30,1,15,241130,1,1130
QB,24,11,30,11,13,241130,1,1130
QB,24,11,30,14,18,241130,1,1130
QB,24,11,30,7,15,241130,1,1130
QB,24,11,30,8,94,241130,1,1130
QB,24,11,30,12,17,241130,1,1130
QB,24,12,1,6,62,241201,1,1201
QB,24,12,1,9,329,241201,1,1201
QB,24,12,1,1,10,241201,1,1201
QB,24,12,1,13,1,241201,1,1201
QB,24,12,1,7,2,241201,1,1201
QB,24,12,1,2,17550,241201,1,1201
QB,24,12,1,5,755,241201,1,1201
QB,24,12,1,3,1720,241201,1,1201
QB,24,12,1,14,9,241201,1,1201
QB,24,12,1,8,60,241201,1,1201
QB,24,12,1,12,15,241201,1,1201
QB,24,12,1,4,176,241201,1,1201
QB,24,12,1,11,15,241201,1,1201
QB,24,12,2,8,140,241202,1,1202
QB,24,12,2,7,27,241202,1,1202
QB,24,12,2,10,12,241202,1,1202
QB,24,12,2,4,166,241202,1,1202
QB,24,12,2,3,2859,241202,1,1202
QB,24,12,2,11,23,241202,1,1202
QB,24,12,2,2,14265,241202,1,1202
QB,24,12,2,9,1005,241202,1,1202
QB,24,12,2,6,434,241202,1,1202
QB,24,12,2,5,2415,241202,1,1202
QB,24,12,2,14,35,241202,1,1202
QB,24,12,2,12,21,241202,1,1202
QB,24,12,2,1,18,241202,1,1202
QB,24,12,3,2,13704,241203,1,1203
QB,24,12,3,11,36,241203,1,1203
QB,24,12,3,7,33,241203,1,1203
QB,24,12,3,9,1157,241203,1,1203
QB,24,12,3,6,485,241203,1,1203
QB,24,12,3,1,31,241203,1,1203
QB,24,12,3,8,201,241203,1,1203
QB,24,12,3,10,15,241203,1,1203
QB,24,12,3,14,66,241203,1,1203
QB,24,12,3,13,1,241203,1,1203
QB,24,12,3,5,2489,241203,1,1203
QB,24,12,3,12,32,241203,1,1203
QB,24,12,3,4,198,241203,1,1203
QB,24,12,3,3,2971,241203,1,1203
QB,24,12,4,10,13,241204,1,1204
QB,24,12,4,2,13942,241204,1,1204
QB,24,12,4,6,412,241204,1,1204
QB,24,12,4,13,1,241204,1,1204
QB,24,12,4,12,24,241204,1,1204
QB,24,12,4,7,34,241204,1,1204
QB,24,12,4,11,36,241204,1,1204
QB,24,12,4,3,2896,241204,1,1204
QB,24,12,4,5,2386,241204,1,1204
QB,24,12,4,1,31,241204,1,1204
QB,24,12,4,8,196,241204,1,1204
QB,24,12,4,9,1083,241204,1,1204
QB,24,12,4,14,45,241204,1,1204
QB,24,12,4,4,188,241204,1,1204
QB,24,12,5,3,2914,241205,1,1205
QB,24,12,5,9,1145,241205,1,1205
QB,24,12,5,4,183,241205,1,1205
QB,24,12,5,7,34,241205,1,1205
QB,24,12,5,1,20,241205,1,1205
QB,24,12,5,11,29,241205,1,1205
QB,24,12,5,8,171,241205,1,1205
QB,24,12,5,14,35,241205,1,1205
QB,24,12,5,5,2408,241205,1,1205
QB,24,12,5,10,15,241205,1,1205
QB,24,12,5,2,14492,241205,1,1205
QB,24,12,5,12,37,241205,1,1205
QB,24,12,5,6,473,241205,1,1205
QB,24,12,5,13,1,241205,1,1205
QB,24,12,6,1,16,241206,1,1206
QB,24,12,6,2,15164,241206,1,1206
QB,24,12,6,7,32,241206,1,1206
QB,24,12,6,9,1065,241206,1,1206
QB,24,12,6,12,25,241206,1,1206
QB,24,12,6,3,2717,241206,1,1206
QB,24,12,6,10,17,241206,1,1206
QB,24,12,6,11,26,241206,1,1206
QB,24,12,6,4,175,241206,1,1206
QB,24,12,6,5,2269,241206,1,1206
QB,24,12,6,8,194,241206,1,1206
QB,24,12,6,14,25,241206,1,1206
QB,24,12,6,6,459,241206,1,1206
QB,24,12,7,4,151,241207,1,1207
QB,24,12,7,11,18,241207,1,1207
QB,24,12,7,1,25,241207,1,1207
QB,24,12,7,10,5,241207,1,1207
QB,24,12,7,12,20,241207,1,1207
QB,24,12,7,3,1953,241207,1,1207
QB,24,12,7,7,16,241207,1,1207
QB,24,12,7,5,1302,241207,1,1207
QB,24,12,7,6,180,241207,1,1207
QB,24,12,7,9,501,241207,1,1207
QB,24,12,7,8,102,241207,1,1207
QB,24,12,7,2,17326,241207,1,1207
QB,24,12,7,14,31,241207,1,1207
QB,24,12,8,4,148,241208,1,1208
QB,24,12,8,11,7,241208,1,1208
QB,24,12,8,2,18082,241208,1,1208
QB,24,12,8,6,74,241208,1,1208
QB,24,12,8,5,848,241208,1,1208
QB,24,12,8,1,32,241208,1,1208
QB,24,12,8,10,1,241208,1,1208
QB,24,12,8,14,3,241208,1,1208
QB,24,12,8,8,65,241208,1,1208
QB,24,12,8,9,334,241208,1,1208
QB,24,12,8,3,1754,241208,1,1208
QB,24,12,8,7,2,241208,1,1208
QB,24,12,8,12,26,241208,1,1208
QB,24,12,9,13,1,241209,1,1209
QB,24,12,9,5,2284,241209,1,1209
QB,24,12,9,9,999,241209,1,1209
QB,24,12,9,8,166,241209,1,1209
QB,24,12,9,10,18,241209,1,1209
QB,24,12,9,6,416,241209,1,1209
QB,24,12,9,1,28,241209,1,1209
QB,24,12,9,11,13,241209,1,1209
QB,24,12,9,3,2905,241209,1,1209
QB,24,12,9,14,92,241209,1,1209
QB,24,12,9,7,24,241209,1,1209
QB,24,12,9,4,219,241209,1,1209
QB,24,12,9,2,13804,241209,1,1209
QB,24,12,9,12,22,241209,1,1209
QB,24,12,10,9,1030,241210,1,1210
QB,24,12,10,6,506,241210,1,1210
QB,24,12,10,8,184,241210,1,1210
QB,24,12,10,12,20,241210,1,1210
QB,24,12,10,14,115,241210,1,1210
QB,24,12,10,10,16,241210,1,1210
QB,24,12,10,5,2370,241210,1,1210
QB,24,12,10,4,233,241210,1,1210
QB,24,12,10,3,2850,241210,1,1210
QB,24,12,10,11,27,241210,1,1210
QB,24,12,10,2,12790,241210,1,1210
QB,24,12,10,7,32,241210,1,1210
QB,24,12,10,1,39,241210,1,1210
QB,24,12,11,6,414,241211,1,1211
QB,24,12,11,2,12805,241211,1,1211
QB,24,12,11,9,1041,241211,1,1211
QB,24,12,11,8,173,241211,1,1211
QB,24,12,11,11,28,241211,1,1211
QB,24,12,11,3,2796,241211,1,1211
QB,24,12,11,14,92,241211,1,1211
QB,24,12,11,4,206,241211,1,1211
QB,24,12,11,1,28,241211,1,1211
QB,24,12,11,10,12,241211,1,1211
QB,24,12,11,12,28,241211,1,1211
QB,24,12,11,5,2078,241211,1,1211
QB,24,12,11,7,30,241211,1,1211
QB,24,12,11,13,1,241211,1,1211
QB,24,12,12,3,2785,241212,1,1212
QB,24,12,12,14,80,241212,1,1212
QB,24,12,12,12,31,241212,1,1212
QB,24,12,12,9,1069,241212,1,1212
QB,24,12,12,5,2485,241212,1,1212
QB,24,12,12,7,29,241212,1,1212
QB,24,12,12,4,224,241212,1,1212
QB,24,12,12,8,208,241212,1,1212
QB,24,12,12,1,37,241212,1,1212
QB,24,12,12,6,466,241212,1,1212
QB,24,12,12,2,14158,241212,1,1212
QB,24,12,12,11,34,241212,1,1212
QB,24,12,12,10,18,241212,1,1212
QB,24,12,13,5,2341,241213,1,1213
QB,24,12,13,2,14115,241213,1,1213
QB,24,12,13,13,2,241213,1,1213
QB,24,12,13,7,30,241213,1,1213
QB,24,12,13,1,17,241213,1,1213
QB,24,12,13,14,30,241213,1,1213
QB,24,12,13,12,13,241213,1,1213
QB,24,12,13,4,156,241213,1,1213
QB,24,12,13,9,957,241213,1,1213
QB,24,12,13,6,431,241213,1,1213
QB,24,12,13,11,21,241213,1,1213
QB,24,12,13,3,2715,241213,1,1213
QB,24,12,13,10,11,241213,1,1213
QB,24,12,13,8,153,241213,1,1213
QB,24,12,14,8,107,241214,1,1214
QB,24,12,14,10,3,241214,1,1214
QB,24,12,14,6,163,241214,1,1214
QB,24,12,14,2,17567,241214,1,1214
QB,24,12,14,7,16,241214,1,1214
QB,24,12,14,9,490,241214,1,1214
QB,24,12,14,11,17,241214,1,1214
QB,24,12,14,5,1345,241214,1,1214
QB,24,12,14,14,59,241214,1,1214
QB,24,12,14,4,170,241214,1,1214
QB,24,12,14,1,23,241214,1,1214
QB,24,12,14,12,15,241214,1,1214
QB,24,12,14,3,2119,241214,1,1214
QB,24,12,15,10,1,241215,1,1215
QB,24,12,15,8,50,241215,1,1215
QB,24,12,15,4,193,241215,1,1215
QB,24,12,15,14,68,241215,1,1215
QB,24,12,15,6,52,241215,1,1215
QB,24,12,15,7,3,241215,1,1215
QB,24,12,15,5,878,241215,1,1215
QB,24,12,15,1,13,241215,1,1215
QB,24,12,15,3,1842,241215,1,1215
QB,24,12,15,9,311,241215,1,1215
QB,24,12,15,2,18232,241215,1,1215
QB,24,12,15,11,11,241215,1,1215
QB,24,12,15,12,21,241215,1,1215
QB,24,12,16,12,26,241216,1,1216
QB,24,12,16,3,2831,241216,1,1216
QB,24,12,16,14,73,241216,1,1216
QB,24,12,16,9,944,241216,1,1216
QB,24,12,16,8,149,241216,1,1216
QB,24,12,16,10,17,241216,1,1216
QB,24,12,16,2,13147,241216,1,1216
QB,24,12,16,1,16,241216,1,1216
QB,24,12,16,7,25,241216,1,1216
QB,24,12,16,4,186,241216,1,1216
QB,24,12,16,11,14,241216,1,1216
QB,24,12,16,5,2086,241216,1,1216
QB,24,12,16,6,407,241216,1,1216
QB,24,12,17,8,186,241217,1,1217
QB,24,12,17,7,28,241217,1,1217
QB,24,12,17,9,971,241217,1,1217
QB,24,12,17,10,13,241217,1,1217
QB,24,12,17,3,2826,241217,1,1217
QB,24,12,17,14,148,241217,1,1217
QB,24,12,17,6,461,241217,1,1217
QB,24,12,17,12,22,241217,1,1217
QB,24,12,17,4,250,241217,1,1217
QB,24,12,17,11,27,241217,1,1217
QB,24,12,17,5,2206,241217,1,1217
QB,24,12,17,2,13001,241217,1,1217
QB,24,12,17,1,55,241217,1,1217
QB,24,12,18,5,2214,241218,1,1218
QB,24,12,18,6,427,241218,1,1218
QB,24,12,18,12,29,241218,1,1218
QB,24,12,18,1,21,241218,1,1218
QB,24,12,18,3,3015,241218,1,1218
QB,24,12,18,9,1038,241218,1,1218
QB,24,12,18,2,13853,241218,1,1218
QB,24,12,18,11,20,241218,1,1218
QB,24,12,18,8,209,241218,1,1218
QB,24,12,18,7,25,241218,1,1218
QB,24,12,18,10,11,241218,1,1218
QB,24,12,18,4,201,241218,1,1218
QB,24,12,18,14,81,241218,1,1218
QB,24,12,19,11,31,241219,1,1219
QB,24,12,19,10,14,241219,1,1219
QB,24,12,19,3,2940,241219,1,1219
QB,24,12,19,6,467,241219,1,1219
QB,24,12,19,5,2475,241219,1,1219
QB,24,12,19,4,174,241219,1,1219
QB,24,12,19,12,30,241219,1,1219
QB,24,12,19,2,14411,241219,1,1219
QB,24,12,19,13,1,241219,1,1219
QB,24,12,19,14,16,241219,1,1219
QB,24,12,19,1,19,241219,1,1219
QB,24,12,19,8,196,241219,1,1219
QB,24,12,19,9,1085,241219,1,1219
QB,24,12,19,7,28,241219,1,1219
QB,24,12,20,9,1052,241220,1,1220
QB,24,12,20,3,2808,241220,1,1220
QB,24,12,20,14,68,241220,1,1220
QB,24,12,20,2,14184,241220,1,1220
QB,24,12,20,8,203,241220,1,1220
QB,24,12,20,11,24,241220,1,1220
QB,24,12,20,10,16,241220,1,1220
QB,24,12,20,12,18,241220,1,1220
QB,24,12,20,4,175,241220,1,1220
QB,24,12,20,6,412,241220,1,1220
QB,24,12,20,1,21,241220,1,1220
QB,24,12,20,7,37,241220,1,1220
QB,24,12,20,5,2207,241220,1,1220
QB,24,12,21,1,14,241221,1,1221
QB,24,12,21,12,17,241221,1,1221
